640	meconium ileu equival complic cystic fibrosi postneonat children young adult report 12 case twelv patient meconium ileu equival complic cystic fibrosi postneonat period seen mayo clinic year 1950 1975 child young adult known suspect cystic fibrosi triad recurr colicki abdomin pain mass right lower quadrant mechan intestin obstruct provid clue diagnosi meconium ileu equival clinic suspicion meconium ileu equival may confirm meglumin diatrizo gastrografin enema uncompl case also serv treatment
641	bile salt kinet cystic fibrosi influenc pancreat enzym replac bile acid kinet investig stabl isotop dilut techniqu 6 children age 3 12 month 4 12 year previous untreat cystic fibrosi patient clinic laboratori evid malabsorpt normal intestin mucos function judg glucos absorpt intestin histolog disaccharidas level normal function gallbladd children maintain constant diet throughout studi period fat intak averag 42 g per kg per day administr pancreat enzym replac fat excret equal 50 plu minu 4 mean plu minu se intak reduc 20 plu minu 10 intak therapi total bile acid pool size nearli doubl enzym replac 379 plu minu 32 micromol per kg 620 plu minu 36 micromol per kg secondari bile acid compris 57 total pool therapi 40 therapi total bile acid synthesi chang littl therapi equal 139 plu minu 17 micromol per kg per day total 602 plu minu 109 mg per day without enzym replac 125 plu minu 19 micromol per kg per day total 470 plu minu 86 milligram per day enzym replac confirm fecal excret bile acid 545 plu minu 166 milligram bile acid per day excret without enzym compar 513 plu minu 146 milligram per day enzym therapi fraction turnov rate bile acid pool reduc 0602 plu minu 005 per day 0233 plu minu 03 per day cholic acidand 0696 plu minu 009 per day 039 plu minu 004 per day chenodeoxychol acid data indic primari secondari bile acid conserv within enterohepat circul enzym therapi mechan regul hepat bile acid synthesi intact cystic fibrosi howev demonstr larg amount bile acid continu excret therapi suggest interrupt enterohepat circul continu defici intralumin phase may persist enzym therapi diseas
642	classif time diagnosi subsequ surviv children cystic fibrosi surviv rate 204 patient suffer cystic fibrosi observ januari 1956 june 1976 record patient divid five group accord symptom present time diagnosi surviv rate record separ group surviv less good group patient present initi pulmonari symptom compar group present gastrointestin symptom group present meconium ileu surviv poor initi later cours diseas becam similar observ group differ surviv differ categori occur first two year diagnosi studi show clinic ground sever form diseas character earli manifest pulmonari symptom poor surviv distinguish protract form better surviv great interindividu variabl larg number patient evalu order achiev statist signific result studi attempt compar differ therapeut approach number cannot reach may necessari compar patient belong symptomat categori
643	influenc lyophil total pancrea plasma lipid fat absorpt cystic fibrosi 31 children cystic fibrosi cf subdivid three group age studi treatment lyophil pancrea compar 27 control cf character lower phospholipid cholesterol polyunsatur fatti acid plasma concentr reduc coeffici fat absorpt treatment tend toward normal valu age polyunsatur fatti acid increas normal cf signific correl exist fat absorpt coeffici polyunsatur fatti acid percentag neutral lipid cf children suggest use latter percentag index stage malabsorpt
644	chronic lung diseas children sinc tuberculosi still signific threat famili physician need familiar method diagnosi treatment among entiti discuss atyp mycobacteriosi sarcoidosi cystic fibrosi
645	inbreed recess diseas consanguin parent born franc individu recess diseas studi frequenc first cousin marriag less 02 gener french popul among parent affect individu follow frequenc first cousin mate observ cystic fibrosi 14 cystinosi 71 nephronophtisi 56 spinal muscular atrophi 45 albin 50 achromatopsia 125 albin spinal muscular atrophi heterogen condit increas frequenc first cousin marriag rel gener popul much greater expect cystinosi rare diseas cystic fibrosi frequent recess disord franc inbreed cystinosi cystic fibrosi also studi comput distanc parent birth place distanc smaller cystinosi cystic fibrosi
646	frequenc gene cystic fibrosi view replac recognit effect reproduct homozygot appar frequenc recess autosom allel cystic fibrosi cf high satisfactorili explain mutat equilibrium howev higher reproduct fit heterozygot express greater 0 higher gamet viabil cf allel express greater 05 provid reason explan present frequenc furthermor birth replac famili cf children rpe account estim histor valu today howev probabl approach zero result discontinu rpe futur look impercept slow decreas incid cf reproduct cf femal caus increas incid slightli slow rate decreas
647	util electron microscopi prenat diagnosi genet diseas use electron microscopi method diagnosi diseas cultur skin fibroblast cultur amniot fluid fibroblast present demonstr taysach diseas fabri diseas metachromat leukodystrophi distinct abnorm cultur skin fibroblast cultur amniot fluid fibroblast shown control cultur condit made possibl distinguish normal cell line certain cell line carri known genet diseas
648	carotid bodi hypertrophi patient cystic fibrosi cyanot congenit heart diseas carotid bodi 71 patient rang age 28 week gestat 30 year obtain autopsi patient divid two group base presenc absenc chronic hypoxemia high correl weight individu carotid bodi case among 12 patient chronic hypoxemia eight patient carotid bodi heavier predict statist analysi eight patient six cystic fibrosi two cyanot heart diseas morphometr cell popul analys carotid bodi eight patient control popul indic enlarg carotid bodi normal abnorm growth result proportion increas lobul parenchyma stroma also increas width length lobul without increas diamet cell cord chang size proport chief cell growth develop carotid bodi studi control group 59 patient without chronic hypoxemia sex relat differ carotid bodi weight combin weight carotid bodi correl strongli bodi weight although correl age bodi length regress equat reflect data relat bodi weight bw combin weight carotid bodi mg 029 bw kg 30 leukem infiltr present two patient acut lymphocyt leukemia diffus lymphocyt infiltr nodul format present one patient mental retard metaplast cartilag present carotid bodi one patient
649	cellular immun bacteria impair vitro lymphocyt respons pseudomona aeruginosa cystic fibrosi patient lymphocyt respons mitogen phytohemagglutinin concanavalin streptococcu pyogen staphylococcu aureu haemophilu influenza pseudomona aeruginosa evalu patient cystic fibrosi normal individu lymphocyt prolifer vitro stimul gentamicinkil whole bacteria prolif respons measur 3hthymidin incorpor vitro lymphocyt respons antibiotickil bacteri reach maximum thymidin incorpor 5 day cultur follow unimod doserespons curv bacteria studi signific specif incapac respond p aeruginosa detect cystic fibrosi patient advanc clinic diseas
650	enzym phospholipid metabol airway secret patient asthma cystic fibrosi alveolar proteinosi phospholipas a2 lysolecithinas lysolecithinlysolecithin acyltransferas present airway secret patient asthma cystic fibrosi cf alveolar proteinosi assay enzym condit extract human polymorphonuclear leukocyt alveolar macrophag pig tracheal mucosa indic extracellular airway enzym probabl deriv cell type although three enzym present secret patient three diseas larg amount palmitoyl lysolecithin free fatti acid dipalmitoyl lecithin found patient alveolar proteinosi asthma amount free fatti acid secret suffici inhibit lysolecithinas lysolecithinlysolecithin acyltransferas phospholipas a2 find suggest larg amount dipalmitoyl lecithin free fatti acid lysolecithin found secret result extracellular remodel enzym phospholipas a2 present larg amount possibl delipid purifi homogen stabl enzym appar molecular weight 75000 estim sdsmercaptoethanol gel electrophoresi
